Id,Date,Open,High,Low,Close,Adj Close,Volume,Company
33,2033-03-09,92.52559372992192,91.89250731987208,90.18181656311016,91.84334849733229,84.00947710014667,853950,Company_3
34,2033-03-09,8759.748122623145,8774.261903024002,8650.013025017764,8660.732813105386,8205.754431105768,323450,Company_4
35,2033-03-09,137.4928565745299,137.64501290870092,135.4955965660234,136.96470402170507,106.1530366398186,4485285,Company_5
36,2033-03-12,148.27472248896035,150.0542931153828,146.3852891989967,149.73919165766412,148.7527057715847,8539983,Company_0
37,2033-03-12,108.73431290208556,111.74421047490726,109.5292809395162,111.97625368236028,86.41410850541381,7737918,Company_1
38,2033-03-12,47.836318166678275,48.705538435648734,45.87133096797711,47.49482809195918,47.86637817067244,19049889,Company_2
39,2033-03-12,91.3686064070951,92.503269323202,90.53373430897156,91.06912804630672,84.45499860698355,1084817,Company_3
40,2033-03-12,8719.303422374503,8826.771535961554,8681.195980449853,8810.380462115536,8347.342059545465,438339,Company_4
41,2033-03-12,137.4926449192094,143.5765980483656,136.47301736738325,142.69399447874574,109.2973810403564,3493401,Company_5
42,2033-03-13,148.65362885731977,154.87420069641604,147.44187241515587,151.7719026773426,152.1869128052504,10381464,Company_0
43,2033-03-13,111.88089632522431,114.77279493889574,110.53764779816537,114.73953725553592,88.21444641070077,11116273,Company_1
44,2033-03-13,47.55149551523386,48.85028344328125,46.690495220697656,48.029907452686096,48.966221761697994,25303467,Company_2
45,2033-03-13,91.45671607157972,92.93452412734456,91.0549728549638,93.24866514959903,86.41914616077187,1713078,Company_3
46,2033-03-13,8809.906072702957,8847.34819259841,8691.228484559775,8756.679492456224,8296.348512608804,521943,Company_4
47,2033-03-13,141.84284847823452,141.47492975130075,139.4545193188529,140.9624462397829,108.8957064103834,3752316,Company_5
48,2033-03-14,155.04511513619582,160.666786837587,155.24510499549018,159.38438602392222,158.22625008329658,26897984,Company_0
49,2033-03-14,114.06359188203147,116.09716762249678,113.26385549175204,113.74560321064892,88.14230440947566,9770753,Company_1
50,2033-03-14,48.795215168308026,48.845908205158686,47.609697380115975,49.40189458151204,48.932456506032075,13815412,Company_2
51,2033-03-14,93.241254305092,92.8792208726842,91.49489548522396,92.28494616706703,85.49160128931447,1001008,Company_3
52,2033-03-14,8734.956648377945,8875.279006109351,8724.484701813457,8846.208946953844,8381.55504036341,411769,Company_4
53,2033-03-14,140.67685775621266,141.05710393946666,140.29173974316734,141.18003603023547,109.34776393579492,4448883,Company_5
54,2033-03-15,159.93011036127143,162.78637405932648,157.78442787549625,160.37782658505796,159.97212975208603,13938064,Company_0
55,2033-03-15,113.454555072025,115.0924892589958,112.00531152127046,112.50146541431656,86.41846957770444,7697866,Company_1
56,2033-03-15,48.382609801775246,49.65888537809019,48.48605598467793,48.24954219944098,48.63023097557471,12103368,Company_2
57,2033-03-15,92.14081615309432,93.67662599262324,91.21905889392404,92.5089466171885,85.17767745951545,1258291,Company_3
58,2033-03-15,8839.95085658152,8874.638863091019,8800.763493781742,8837.94728044338,8373.578857136266,313431,Company_4
59,2033-03-15,140.39539951701477,141.73407997016437,138.8178875257122,141.46402725745585,109.3921203848184,4383296,Company_5
60,2033-03-16,161.2680648230038,161.88013490023786,155.4453207593527,154.95371088456332,155.2697871455889,9233133,Company_0
61,2033-03-16,112.6835566596782,112.10804571208467,109.6679160116729,109.9566257855215,85.50263934652311,11666073,Company_1
62,2033-03-16,48.190639112567446,49.9180211625249,48.132140273405135,49.493292843691286,48.83473508169692,28101428,Company_2
63,2033-03-16,92.54569621692504,93.18328737041205,89.06973360731098,89.42192893697208,83.23178886575886,1606103,Company_3
64,2033-03-16,8868.821149598447,8869.09308113293,8649.373267816267,8676.598716307863,8220.734521714643,622932,Company_4
65,2033-03-16,139.1603242538811,140.85459858605026,136.2669955327818,137.52873119098143,106.0020406672519,14854449,Company_5
66,2033-03-19,156.00121472717228,157.68164264797312,152.19036572568407,152.76768047291742,153.04958074907816,6711812,Company_0
67,2033-03-19,111.98397327814894,112.52758341402686,109.74654611139874,109.92476347446969,85.14704804178803,12024260,Company_1
68,2033-03-19,48.8026068988495,48.96884264497928,46.80576904016971,46.89678949757732,46.70001876263464,18329578,Company_2
69,2033-03-19,89.93486725907547,89.6311691072582,87.34200978634445,88.45057671290914,81.69417048371963,1238070,Company_3
70,2033-03-19,8711.437882857317,8799.367390609528,8703.87166275155,8772.866142836549,8312.921827283659,571830,Company_4
71,2033-03-19,137.73058359300438,140.30192818803087,136.5857947197261,138.9396342804414,107.31813708723136,6026004,Company_5
72,2033-03-20,151.27586521702997,157.2039156714953,150.7677941660633,156.8545229567714,155.9046053588784,9023908,Company_0
73,2033-03-20,110.8124706206771,112.18078027662273,109.52999223653484,109.4907362140663,84.5322466100867,7901686,Company_1
74,2033-03-20,45.84559712136742,47.00737563286751,45.761088264630054,45.565934430683555,46.60658386810715,20595033,Company_2
75,2033-03-20,87.0643444551774,91.39563781369846,87.14899270435313,90.8200170458739,84.19632564532516,1154612,Company_3
76,2033-03-20,8764.917513822631,8845.750688792914,8734.879432459818,8802.310481701286,8341.114687209774,408924,Company_4
77,2033-03-20,138.55482471099333,140.0748826751771,136.6438006486124,138.38387004621438,107.0840358840981,3780434,Company_5
78,2033-03-21,157.2764252434085,159.27511400127065,155.65025500322173,155.89361431710617,155.6608651238125,5946386,Company_0
79,2033-03-21,110.19538370455555,111.4999841489292,108.3965705050782,108.56474162741809,83.32533590847922,14201480,Company_1
80,2033-03-21,46.56423401705567,48.444793998631795,46.783199410078254,48.3228676617372,47.89181121707675,11950167,Company_2
81,2033-03-21,91.82580174425505,92.12492248572612,89.44526334398266,89.74624779757754,83.48346828242134,668481,Company_3
82,2033-03-21,8840.05945936053,8946.031346245003,8824.630205913807,8874.167514547948,8408.937869370826,516020,Company_4
83,2033-03-21,139.4571309497834,141.8066777382548,137.6729074030143,142.54504489868316,109.94548332369662,6866022,Company_5
84,2033-03-22,155.6969064953009,157.2214000028361,154.10655663566058,154.18852808850542,153.53113141388897,6066648,Company_0
85,2033-03-22,109.75780945737353,109.4286298067071,108.62050333884162,110.45987128421191,84.45990280076632,10298901,Company_1
86,2033-03-22,47.013744533285184,47.35657673504147,45.747874862479954,46.456595544791554,47.358322822626086,10906059,Company_2
87,2033-03-22,90.02773008280427,91.78778421946538,89.79411908838983,91.14852391792918,83.85179310367654,879494,Company_3
88,2033-03-22,8869.699771928546,8910.166611277205,8684.81544029017,8696.308741291474,8240.155803014279,471749,Company_4
89,2033-03-22,140.51484431021734,142.4898269905699,139.52281036247746,142.20908431047332,110.08424501404512,4472313,Company_5
90,2033-03-23,150.99778268996965,153.5966620570183,137.9394891108637,143.79651513613177,143.54204491543211,21179106,Company_0
91,2033-03-23,108.79896767636748,110.7752649753002,107.45236097763978,110.12189593908175,84.55657517894154,35003287,Company_1
92,2033-03-23,46.15727710740475,47.194666735087424,44.92879709321434,47.146527938414,46.734521523625205,22106109,Company_2
93,2033-03-23,90.48233304407066,90.50492986019285,88.58920667523923,89.33895969407426,83.16483137077385,1114096,Company_3
94,2033-03-23,8612.343166764083,8640.383769353,8542.359408738566,8607.685661739484,8155.465294537969,644482,Company_4
95,2033-03-23,140.90185142100154,142.51176340717703,140.77238730717568,141.8377981530512,108.82215632467113,10827793,Company_5
96,2033-03-26,144.4888241867758,149.06979432800912,137.55631526873827,147.86837407957017,148.41226015236683,17657482,Company_0
97,2033-03-26,109.90960459971744,109.78423017062798,103.00783669768644,106.45152086696928,82.55865817514304,49611835,Company_1
98,2033-03-26,46.521539805658925,48.70069128376156,46.89187502125373,49.06666828440279,48.21944551436587,14621776,Company_2
99,2033-03-26,89.9656302547364,90.39093379044596,88.15251866644444,89.2567110394651,82.9924742234519,3298977,Company_3
100,2033-03-26,8606.908382764332,8797.526060097307,8605.378733806321,8765.975247582264,8305.271444326316,447858,Company_4
101,2033-03-26,141.1318422618369,142.70340844604686,140.40155042295345,142.05350616587194,109.20734521012442,6600055,Company_5
102,2033-03-27,151.53388932075154,153.96237198071395,140.58511461020606,142.11524138241927,141.6258705125805,33244642,Company_0
103,2033-03-27,106.7980212179274,107.6679806840165,103.26325216773314,107.28234402465844,82.86008211448252,20438583,Company_1
104,2033-03-27,48.38451807612864,49.66372402274279,47.50173088067202,49.020956257545194,49.976668163197566,11045841,Company_2
105,2033-03-27,90.50216266044885,96.57419294688344,90.1489402415471,94.80101876029087,87.62424839167872,1787858,Company_3
106,2033-03-27,8814.769881891834,8887.189638732574,8767.020895331836,8852.765744533952,8387.456537596225,423455,Company_4
107,2033-03-27,141.87648460384608,143.61046329252767,140.33828282866986,142.76003749696804,109.91954074049934,4195293,Company_5
108,2033-03-28,134.23664654561105,137.48310368994163,120.11286509807664,123.97545946202769,123.14994045048022,132125804,Company_0
109,2033-03-28,107.23420900420686,110.4539192698208,104.63912623314232,109.55474845718288,84.08265175367833,27115176,Company_1
110,2033-03-28,47.93963200217571,49.054105551813585,45.239789264787056,46.04761936086701,45.720776567788945,31435288,Company_2
111,2033-03-28,93.5231373435083,93.46294325360756,91.23818585767698,91.60571031651308,84.58884656973419,1263220,Company_3
112,2033-03-28,8811.820482775007,9084.501275424744,8801.036465635483,8860.85297925168,8395.623903000596,1194227,Company_4
113,2033-03-28,142.66551199072111,142.70018917510018,138.12218999938102,141.5149541933149,109.67694988026574,10138818,Company_5
114,2033-04-02,125.52364369326332,129.42428622848152,124.35018420015253,128.38155562289572,127.15909025362394,17926207,Company_0
115,2033-04-02,110.04621613876252,112.97880169743546,106.22254968993252,108.18372603753431,83.2602183305629,10666572,Company_1
116,2033-04-02,45.629475990146595,47.040579718516625,45.50666881270181,46.545403026434286,47.027831242536,9086088,Company_2
117,2033-04-02,92.55037156716628,93.56393540301876,91.67459826631162,92.6995308178609,86.22045875767637,583199,Company_3
118,2033-04-02,8989.546981898384,9088.567690826369,8953.450363749685,9008.088973653184,8535.227169912489,552649,Company_4
119,2033-04-02,141.58843667073424,142.19637736137145,140.3717641672722,142.06366983778312,109.97289193819388,3367125,Company_5
120,2033-04-03,127.5151758532855,131.14783616161824,124.35737017670404,130.27665386444627,129.582470581352,13133571,Company_0
121,2033-04-03,108.70055342348374,110.37374864604872,108.43541287088102,109.7523504214899,84.32179794805559,7490283,Company_1
122,2033-04-03,46.27200717964021,46.85035881318487,46.13273290479065,46.40457381149031,46.614558922819214,11900621,Company_2
123,2033-04-03,92.2196193386959,95.8338509981316,91.55011476260238,95.0785682496956,88.37441367604397,625205,Company_3
124,2033-04-03,9009.835211886822,9060.264826501249,8955.479290996904,9025.797983924816,8552.251474479146,339709,Company_4
125,2033-04-03,142.5478094727167,143.60270882209645,140.15012159932027,141.53354769879363,109.2939589314249,4460793,Company_5
126,2033-04-04,130.80371263400824,133.69667166945607,128.02159932525376,128.8968526849483,128.15784900908344,8091617,Company_0
127,2033-04-04,110.17501030532571,109.80022261615076,107.9748004778903,109.80435761126014,84.25997981937856,8901009,Company_1
128,2033-04-04,47.18609548298446,47.13721683352722,44.95511748463346,46.15999112705864,46.36362941468855,12648900,Company_2
129,2033-04-04,95.5404222324645,96.04412543992062,92.37583109629291,92.0667530218608,86.00287977276953,684440,Company_3
130,2033-04-04,9078.304250303958,9148.852427914317,8980.516626950966,9012.631397673373,8540.1701682156,488280,Company_4
131,2033-04-04,140.78998708120147,141.03861872231502,137.90053690397872,139.17618899702222,107.27288112444704,3998232,Company_5
132,2033-04-05,130.85277408573808,138.18829032357806,128.43485113625255,137.27023265224807,137.97011187056276,16172998,Company_0
133,2033-04-05,110.24403452247424,111.82705506474564,109.82063399543244,110.7809158360173,85.87155141935735,8203155,Company_1
134,2033-04-05,46.60539662239644,46.834707178506534,45.57239555258762,46.54858259125527,46.51395105997183,15292566,Company_2
135,2033-04-05,93.9028628031636,94.46929052458972,92.50358887837058,93.72845803104134,86.86276462380309,678882,Company_3
136,2033-04-05,9049.95868931132,9157.38179614476,9049.785945277068,9132.44302333507,8653.966600279466,236956,Company_4
137,2033-04-05,140.1915137437405,140.60482288358753,139.75834592148638,141.09126665256704,108.38321876672768,3916746,Company_5
138,2033-04-06,138.82516712931368,145.40881185861292,134.59097894781897,139.2858176634904,137.98737849745177,21556741,Company_0
139,2033-04-06,110.31283380915558,112.18257927453855,109.11369125532153,111.25592548065208,86.67972763695724,5043570,Company_1
140,2033-04-06,45.86345842592126,45.57312734363168,45.21162854909534,45.06617777202363,45.3913194735516,15890534,Company_2
141,2033-04-06,94.06987281199774,95.27280546930815,93.05445196507064,95.23711938968978,88.65322026625348,455176,Company_3
142,2033-04-06,9164.928287655446,9229.701760247464,9042.610039991245,9205.580855340277,8721.90145995229,429514,Company_4
143,2033-04-06,139.8035875783294,141.53092636156745,139.33044202926158,141.72255078588404,108.63388167667613,3134724,Company_5
144,2033-04-09,138.98999247737555,144.8468599308046,138.21288424007494,142.29562011530498,141.79552554588528,9523568,Company_0
145,2033-04-09,111.46409947663008,111.93219231631942,110.0854744854892,110.26352230101564,85.07046676618383,6096675,Company_1
146,2033-04-09,44.45388796881242,45.05087273585701,44.40681931573842,45.09124519170776,44.81535380704332,16454997,Company_2
147,2033-04-09,94.55814444160764,94.80649586385042,93.34331200032896,93.68006628824732,85.93163341906133,423181,Company_3
148,2033-04-09,9220.054641661656,9307.31240959331,9184.370237979692,9293.152952127844,8804.739913229278,426170,Company_4
149,2033-04-09,141.28711298924208,141.66052578374368,139.40498092547153,141.74359391889286,108.83225356746776,3930802,Company_5
150,2033-04-10,142.31385700558093,147.73679681992562,139.6665838736674,145.512774695904,146.14130523094923,11570592,Company_0
151,2033-04-10,111.0535222284992,111.14867588155764,110.33761865248816,110.4888090028298,85.16573418693002,5929812,Company_1
152,2033-04-10,45.71568104024696,44.67243252027474,43.93157321283075,44.2810460236995,45.18780466307615,15784731,Company_2
153,2033-04-10,94.80470590126582,94.49462191442248,92.41824241417169,93.26326801162536,86.16488493265773,1876965,Company_3
154,2033-04-10,9289.315630130788,9314.97957976347,9239.0265604623,9273.409025803674,8786.883939775134,299119,Company_4
155,2033-04-10,141.61927625194107,142.04172254985764,139.78412951862828,140.85836996836323,107.22341982823302,2607237,Company_5
156,2033-04-11,151.8283354501213,152.29958443532152,144.65051108398396,147.9081711017032,147.71924858184747,29264715,Company_0
157,2033-04-11,110.19835760515647,110.72773914943603,107.21324151774682,108.56564717654084,85.23738776449609,10268877,Company_1
158,2033-04-11,43.89377745623873,45.96295487374809,43.750472798821626,44.28761807104422,44.87043100434419,12530788,Company_2
159,2033-04-11,93.3985485775787,94.91482098070612,92.33566859532333,93.8116002790015,88.16912549852125,3749516,Company_3
160,2033-04-11,9289.96982076398,9349.91361084554,9208.685801750747,9303.088520207584,8814.324219700744,318010,Company_4
161,2033-04-11,140.1572174376127,141.9046892361419,139.6207475074859,141.3093338732066,108.48348233470163,6787894,Company_5
162,2033-04-12,147.9493800749809,154.37961700934517,147.07652620487644,153.8212763463232,153.38653665699556,19813729,Company_0
163,2033-04-12,107.80250664431716,109.69466995218929,108.73682276387945,109.27351984899724,83.9410290837994,6622122,Company_1
164,2033-04-12,44.63632117096027,44.957015557871486,43.75528051479906,44.66610513466148,44.070592808895874,13446105,Company_2
165,2033-04-12,94.29004187605598,95.14760595490834,93.84688460980762,94.7691938265062,87.65579550950311,456043,Company_3
166,2033-04-12,9290.080718292287,9289.906160263325,9180.993372396246,9204.25047032629,8721.310515295092,300797,Company_4
167,2033-04-12,140.03845852511537,140.82429603403762,139.41681238452307,141.2261090803629,108.50118079218016,6867020,Company_5
168,2033-04-13,156.73964723132875,158.07034575536946,150.61002607112536,152.03339215775011,151.53634140457788,13170032,Company_0
169,2033-04-13,110.22942741466984,110.24279846971984,107.74697860360658,108.88167460238348,84.12974170527168,6670851,Company_1
170,2033-04-13,44.635693020067734,45.24650714695148,43.43427111245487,43.601122605114305,43.156087105967295,17108205,Company_2
171,2033-04-13,94.22662219034308,99.06099722196365,95.26203894052406,96.37637151703248,89.47851536224577,1531983,Company_3
172,2033-04-13,9267.450424455876,9267.623828675694,9106.574969209994,9124.37952758958,8644.401049435093,366224,Company_4
173,2033-04-13,141.450333529061,142.8051004762021,141.38430908139992,142.26281283801328,109.5857264084862,3483164,Company_5
174,2033-04-16,151.9812148366032,152.44634626033346,147.72565329256133,148.7611227768866,147.66495294772676,6340680,Company_0
175,2033-04-16,108.38502153112492,109.05103889699704,108.01842085892488,108.23941100094518,83.58806242662587,4692210,Company_1
176,2033-04-16,43.29292378369401,42.52702479359237,42.85892192262063,43.409614877805986,43.82029909544945,13076270,Company_2
177,2033-04-16,95.67539956186845,97.62792030767666,94.05013070569372,95.51693408721717,88.33810040617499,689968,Company_3
178,2033-04-16,9099.783792087948,9245.335114046917,9065.37670510726,9231.64111288755,8747.771698054383,271057,Company_4
179,2033-04-16,141.13476106805584,145.93645685815892,141.9249509134484,145.12658546763697,111.41626817374076,3694548,Company_5
180,2033-04-17,149.82139890013514,150.65606129832295,143.58352852882342,144.5321395121248,144.2938232444687,9635835,Company_0
181,2033-04-17,107.93091388098838,110.02721166641538,107.11044120571488,107.98473999077768,83.77947984236634,6031260,Company_1
182,2033-04-17,43.38628214166272,44.26856107795123,41.612577618880195,42.72916091026705,43.15670569425818,35393921,Company_2
183,2033-04-17,95.81014630911032,98.1158024689166,96.0047293992601,96.61729899771504,89.21933485622193,811343,Company_3
184,2033-04-17,9241.048486553984,9242.305379519554,9137.17875823012,9159.881848846837,8679.102583335003,342578,Company_4
185,2033-04-17,145.48007615276416,148.57639131731045,145.815477743615,147.7297391285284,114.02683381432756,6699236,Company_5
186,2033-04-18,146.06272605070436,147.762570861293,144.0029737871718,144.644761714691,144.4695209382071,5800737,Company_0
187,2033-04-18,109.3103812693018,110.61447828043272,108.55058864683404,110.67176617426216,85.01277216409058,6423006,Company_1
188,2033-04-18,43.66427521520587,44.170849891490064,42.62284825091744,42.53336768262109,42.88400809497687,50721897,Company_2
189,2033-04-18,98.09965249538344,96.9314706409629,95.74116137358604,95.87273929877966,89.5055285916113,703069,Company_3
190,2033-04-18,9178.129305400817,9227.476306006907,9095.993038667732,9121.470880667635,8642.177670994937,452854,Company_4
191,2033-04-18,147.40152909728116,149.50359775176767,147.3540831761866,148.77289492206964,114.98331726816288,4948994,Company_5
192,2033-04-19,147.6738994101088,152.41601967748304,145.6780131625066,148.45584523128855,148.3354815769831,9614244,Company_0
193,2033-04-19,111.34079493307898,112.66150882951702,110.3910018721207,111.9737935278127,86.34603882709465,7985997,Company_1
194,2033-04-19,42.8184396069741,43.228936317325456,41.84854206195862,42.52374906823934,43.217328527647005,21975760,Company_2
195,2033-04-19,95.77077496900544,98.8818774855758,95.44400942740415,96.5704214465,89.84559563736248,735688,Company_3
196,2033-04-19,9143.878524944215,9183.710104567726,9067.64176178741,9077.72110931798,8600.589718628013,256088,Company_4
197,2033-04-19,149.1408242933134,149.53045622340423,147.77271189261828,147.91227223355645,113.7794580070729,3141238,Company_5
198,2033-04-20,149.45250666744897,153.0286255870646,147.91324952465047,149.29606945983463,148.46818880940788,7969761,Company_0
199,2033-04-20,112.66482399272736,114.20571592060696,108.25770597117864,110.6669264483466,84.85320219655402,11878695,Company_1
200,2033-04-20,42.91178876361943,43.661601970380445,41.685622376423325,42.57819417802419,42.40048103953538,13604687,Company_2
201,2033-04-20,97.68005330346725,97.67375854070676,95.46924847471573,97.71467977153834,89.76328398108025,554722,Company_3
202,2033-04-20,9082.198374067984,9108.294380839472,9013.660007637389,9024.599396919237,8551.584339535772,303913,Company_4
203,2033-04-20,147.65167459339597,147.8109481576486,144.07069938245223,145.52564279426244,111.86922701732956,3495886,Company_5
204,2033-04-23,148.7586823056937,151.74467784643076,148.949259566991,150.86299001650698,150.25851568040608,3283918,Company_0
205,2033-04-23,110.75102152512544,111.460033582926,109.36467475360072,110.33616446295234,85.50370871998521,7651770,Company_1
206,2033-04-23,43.65975113137599,43.112601895953674,42.72968090250383,43.21322584019015,43.88580994135624,16682182,Company_2
207,2033-04-23,95.7278760406664,97.17705346216071,95.2668814760316,95.25578485480877,88.35594777983745,558270,Company_3
208,2033-04-23,9039.770112401484,9125.504168009393,9006.180059652785,9064.962990357732,8588.511486585629,302205,Company_4
209,2033-04-23,145.9345362383789,145.88574348818236,144.69752379348483,144.38270912628667,111.64147735670456,3569025,Company_5
210,2033-04-24,151.22029434364416,154.1743390684009,149.53568941069844,152.6775555917823,151.72221541176913,3951002,Company_0
211,2033-04-24,110.49001756417384,112.95599963686035,110.1171893534586,112.94870734718644,86.4938587060201,5144688,Company_1
212,2033-04-24,43.24286237339101,43.56462886885571,43.195423950942065,43.0490907694856,42.87849386373486,17517487,Company_2
213,2033-04-24,94.70830601679802,95.51762803762216,93.21643718180157,93.3010551719224,86.90521587498998,923001,Company_3
214,2033-04-24,9095.695802206095,9143.299230330464,9031.104221005426,9065.167258189858,8589.233484422506,312103,Company_4
215,2033-04-24,145.06475212118033,146.42644135862287,144.001389329196,143.7301391830466,110.61295983723667,2003576,Company_5
216,2033-04-25,153.044159887981,153.97191465484812,150.5861591150033,152.63763988086384,152.36358079170802,7526133,Company_0
217,2033-04-25,112.9886159981796,112.85239991582642,108.02023393236048,109.76645756943772,84.34753512029768,14924862,Company_1
218,2033-04-25,42.86760164611755,44.293041264441165,43.72895717361305,42.6744467787264,42.648901118337,27365137,Company_2
219,2033-04-25,93.77409305068495,93.51483334535996,92.49026334424433,93.20956408494764,87.36276618929169,658405,Company_3
220,2033-04-25,9058.754106852735,9068.365490114347,8907.4694754902,8934.94190703431,8464.902518543548,488641,Company_4
221,2033-04-25,143.84516228858448,143.82161528422662,141.7535613113451,142.62822620088158,110.46061557375324,5424140,Company_5
222,2033-04-26,152.2452269064593,153.01257860982537,149.10320349596662,149.66997952426271,149.47109791990275,3502302,Company_0
223,2033-04-26,108.86043481478043,110.1620550900409,106.92513418911172,108.33776170446455,84.03338739911817,12479211,Company_1
224,2033-04-26,43.3053435047359,43.57353079171463,40.74404679074804,40.75081979485447,41.06194426064222,55840371,Company_2
225,2033-04-26,93.82764478700864,96.79297788428916,92.96970716522291,95.42552727209376,87.35070866581947,3073507,Company_3
226,2033-04-26,8949.220758877425,8980.740466951234,8890.750453721661,8946.21431911212,8476.111584808737,614321,Company_4
227,2033-04-26,143.94202365887534,144.66107958559468,141.364187123739,143.05977325527152,111.4360238423106,5347538,Company_5
228,2033-04-27,151.47095222449124,154.8371709048193,151.1458586503097,153.81945974924398,152.94099074598552,4339254,Company_0
229,2033-04-27,108.88124103370455,110.7785814138834,108.33846226477344,110.39101089373204,85.07347847221405,5672010,Company_1
230,2033-04-27,41.94990162529212,42.97706188007302,40.862339132361754,41.88316761462515,40.75959285029179,22499552,Company_2
231,2033-04-27,97.84702373642884,98.46180536770574,96.24845301373264,98.04251826584282,91.85704493517645,1226456,Company_3
232,2033-04-27,9015.210158159036,9137.137854716711,8714.569908820202,8783.063867417683,8322.09729195161,1873816,Company_4
233,2033-04-27,144.2113464305141,144.41842410267049,142.00361696224158,141.6737426297456,109.9432773838442,9327048,Company_5
234,2033-04-30,153.78032206679552,153.58547531379446,151.99198455630275,152.77070076030745,152.28992439474607,2392384,Company_0
235,2033-04-30,110.05962139092576,110.60059693975236,108.12083797602054,108.8384143731348,84.0121786492041,7886901,Company_1
236,2033-04-30,43.04101627761837,43.281223553456975,41.43930494504943,41.77088350880482,41.650955038414,26361750,Company_2
237,2033-04-30,99.0244346048044,99.3125426008872,98.2367525416862,99.0653713487052,91.9226862902322,625959,Company_3
238,2033-04-30,8789.609547062899,8903.702523707274,8761.241631563458,8814.976538526225,8351.591106482761,497504,Company_4
239,2033-04-30,142.11463357500128,144.25859696785813,140.8563682422205,143.60413837341952,110.71724634268033,2290147,Company_5
240,2033-05-02,156.03754459481752,160.13895985760126,155.86842676442672,158.3371862833464,158.10242797542233,9977663,Company_0
